Comunidad Autónoma,Municipio_ZBE,Distintivo_vehículo,Tipo_vehículo,Peso_vehículo,Perfil_vehículo,Acceso_ZBE,Días_acceso,Horario_acceso,Comentario/Observación,URL_ordenanza,Vigencia_ordenanza
Galicia,A Coruña,B,moto,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,B,moto,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,residente,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,taxi,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,vtc,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,B,turismo,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,C,autobus,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,particular,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,menor-escolar,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,empresa,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,autonomo,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,mudanza,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,autoescuela,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,transporte-publico,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,3500_a_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,autobus,mas_7500,particular,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,autobus,mas_7500,menor-escolar,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,empresa,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,autonomo,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,mudanza,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,autoescuela,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,autobus,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,autobus,mas_7500,transporte-publico,CONDICIONADO,,,,,
Galicia,A Coruña,C,autobus,mas_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,camion,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,particular,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,carga-descarga,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,empresa,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,autonomo,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,obras,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,mudanza,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,autoescuela,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,camion,3500_a_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,camion,mas_7500,particular,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,camion,mas_7500,carga-descarga,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,empresa,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,autonomo,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,obras,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,mudanza,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,autoescuela,CONDICIONADO,,,,,
Galicia,A Coruña,C,camion,mas_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,camion,mas_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,camion,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,camion,mas_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,residente,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,vtc,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,taxi,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,hasta_3500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,particular,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,residente,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,vtc,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,taxi,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,empresa,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,autonomo,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,obras,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,mudanza,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,3500_a_7500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,particular,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,residente,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,menor-escolar,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,vtc,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,taxi,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,carga-descarga,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,empresa,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,autonomo,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,obras,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,mudanza,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,autoescuela,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,transporte-publico,CONDICIONADO,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,furgoneta,mas_7500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,residente,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,C,moto,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,residente,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,taxi,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,vtc,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,C,turismo,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,3500_a_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,ECO,autobus,mas_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,obras,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,3500_a_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,obras,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,camion,mas_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,residente,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,vtc,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,taxi,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,obras,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,hasta_3500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,residente,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,vtc,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,taxi,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,carga-descarga,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,empresa,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,autonomo,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,obras,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,mudanza,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,autoescuela,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,transporte-funerario,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,transporte-publico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,servicio-municipal,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,3500_a_7500,vehiculo-historico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,particular,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,residente,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,garaje-propio,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,invitado-residente,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,movilidad-reducida,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,paciente-medico,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,menor-escolar,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,vtc,LIBRE,,,,,
Galicia,A Coruña,ECO,furgoneta,mas_7500,taxi,LIBRE,,,,,
